section_id,donor_id,time,source,target,source_cell_id,target_cell_id,sender_type,receiver_type,relation,distance,ligand_signal,receptor_signal,true_gate_probability,edge_active,source_stress,source_damage,source_inflammation
D06_S1,D06,48.0,D06_S1_C003_T048,D06_S1_C021_T048,D06_S1_C003,D06_S1_C021,tumor,fibroblast,other,264.51388888291575,2.3,1.0811518655570924,0.1563835769002495,0,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C011_T048,D06_S1_C021_T048,D06_S1_C011,D06_S1_C021,t_cell,fibroblast,other,283.8653457769125,1.8300618070276755,1.0811518655570924,0.07082130184535435,0,2.6668040156170565,3.0,2.104481327519638
D06_S1,D06,48.0,D06_S1_C033_T048,D06_S1_C021_T048,D06_S1_C033,D06_S1_C021,vascular,fibroblast,other,289.3089230157189,2.0228291126618814,1.0811518655570924,0.07940614226652859,0,2.9396202503597366,3.0,2.5
D06_S1,D06,48.0,D06_S1_C007_T048,D06_S1_C022_T048,D06_S1_C007,D06_S1_C022,tumor,tumor,other,57.642616745775136,2.2890209522321134,1.1649960104143302,0.8897857006476002,1,2.9756021160713635,3.0,2.5
D06_S1,D06,48.0,D06_S1_C001_T048,D06_S1_C022_T048,D06_S1_C001,D06_S1_C022,tumor,tumor,other,137.90918308120544,2.3,1.1649960104143302,0.6584471225639499,1,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C016_T048,D06_S1_C022_T048,D06_S1_C016,D06_S1_C022,tumor,tumor,other,138.0212299809319,2.2719809561811144,1.1649960104143302,0.650705776103039,1,2.937735458180254,3.0,2.5
D06_S1,D06,48.0,D06_S1_C025_T048,D06_S1_C022_T048,D06_S1_C025,D06_S1_C022,vascular,tumor,vascular_to_tumor,229.10652117273497,2.0212694865745817,1.1649960104143302,0.09923885837590418,0,2.9361544146101823,3.0,2.5
D06_S1,D06,48.0,D06_S1_C018_T048,D06_S1_C022_T048,D06_S1_C018,D06_S1_C022,macrophage,tumor,macrophage_to_tumor,243.53775225153797,2.60226870088168,1.1649960104143302,0.6530960964366713,1,2.8939304464037328,3.0,2.5
D06_S1,D06,48.0,D06_S1_C005_T048,D06_S1_C023_T048,D06_S1_C005,D06_S1_C023,macrophage,macrophage,other,129.07427073896167,2.5857383671699994,1.1801724428388853,0.7604943328988634,1,2.857196371488887,3.0,2.5
D06_S1,D06,48.0,D06_S1_C031_T048,D06_S1_C023_T048,D06_S1_C031,D06_S1_C023,tumor,macrophage,tumor_to_macrophage,215.28052926586687,2.3,1.1801724428388853,0.5878488740622217,1,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C030_T048,D06_S1_C023_T048,D06_S1_C030,D06_S1_C023,tumor,macrophage,tumor_to_macrophage,222.26766635050757,2.269111644910728,1.1801724428388853,0.5482963815111077,1,2.931359210912729,3.0,2.5
D06_S1,D06,48.0,D06_S1_C012_T048,D06_S1_C023_T048,D06_S1_C012,D06_S1_C023,tumor,macrophage,tumor_to_macrophage,231.2834481236515,2.1111468921753547,1.1801724428388853,0.46253191833684054,0,2.5803264270563435,3.0,2.5
D06_S1,D06,48.0,D06_S1_C002_T048,D06_S1_C023_T048,D06_S1_C002,D06_S1_C023,tumor,macrophage,tumor_to_macrophage,231.79132371402508,2.2835312274304025,1.1801724428388853,0.5097353736663252,1,2.9634027276231167,3.0,2.5
D06_S1,D06,48.0,D06_S1_C008_T048,D06_S1_C024_T048,D06_S1_C008,D06_S1_C024,tumor,tumor,other,47.496608671244886,2.299942060948266,1.1857651852539193,0.9088205653918098,1,2.999871246551703,3.0,2.5
D06_S1,D06,48.0,D06_S1_C010_T048,D06_S1_C024_T048,D06_S1_C010,D06_S1_C024,macrophage,tumor,macrophage_to_tumor,97.32580462371759,2.6262373682975033,1.1857651852539193,0.9646897201012452,1,2.94719415177223,3.0,2.5
D06_S1,D06,48.0,D06_S1_C035_T048,D06_S1_C024_T048,D06_S1_C035,D06_S1_C024,t_cell,tumor,t_cell_to_tumor,114.74399220606914,1.98,1.1857651852539193,0.3275982551314674,0,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C004_T048,D06_S1_C024_T048,D06_S1_C004,D06_S1_C024,tumor,tumor,other,208.06504953580503,2.2369696611060634,1.1857651852539193,0.33999154577606805,0,2.8599325802356965,3.0,2.5
D06_S1,D06,48.0,D06_S1_C019_T048,D06_S1_C024_T048,D06_S1_C019,D06_S1_C024,fibroblast,tumor,fibroblast_to_tumor,213.49004472167306,2.4400000000000004,1.1857651852539193,0.6947674168741137,1,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C016_T048,D06_S1_C025_T048,D06_S1_C016,D06_S1_C025,tumor,vascular,other,91.5223164107353,2.2719809561811144,1.154022896415582,0.8101359181864698,1,2.937735458180254,3.0,2.5
D06_S1,D06,48.0,D06_S1_C018_T048,D06_S1_C025_T048,D06_S1_C018,D06_S1_C025,macrophage,vascular,other,93.329695440652,2.60226870088168,1.154022896415582,0.8579286645129443,1,2.8939304464037328,3.0,2.5
D06_S1,D06,48.0,D06_S1_C002_T048,D06_S1_C025_T048,D06_S1_C002,D06_S1_C025,tumor,vascular,other,108.67407664651395,2.2835312274304025,1.154022896415582,0.7605040087583511,1,2.9634027276231167,3.0,2.5
D06_S1,D06,48.0,D06_S1_C030_T048,D06_S1_C025_T048,D06_S1_C030,D06_S1_C025,tumor,vascular,other,120.70577948187312,2.269111644910728,1.154022896415582,0.7155087912271838,1,2.931359210912729,3.0,2.5
D06_S1,D06,48.0,D06_S1_C031_T048,D06_S1_C025_T048,D06_S1_C031,D06_S1_C025,tumor,vascular,other,134.75630017796558,2.3,1.154022896415582,0.6692741027747091,1,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C032_T048,D06_S1_C026_T048,D06_S1_C032,D06_S1_C026,tumor,tumor,other,48.743316865649696,2.220246336066068,0.9970119874435504,0.8853056890773523,1,2.8227696357023735,3.0,2.5
D06_S1,D06,48.0,D06_S1_C011_T048,D06_S1_C026_T048,D06_S1_C011,D06_S1_C026,t_cell,tumor,t_cell_to_tumor,200.02148696989545,1.8300618070276755,0.9970119874435504,0.07122274665716911,0,2.6668040156170565,3.0,2.104481327519638
D06_S1,D06,48.0,D06_S1_C006_T048,D06_S1_C026_T048,D06_S1_C006,D06_S1_C026,fibroblast,tumor,fibroblast_to_tumor,221.24696339635165,2.320076992362642,0.9970119874435504,0.5995047978332274,1,2.733504427472538,3.0,2.5
D06_S1,D06,48.0,D06_S1_C020_T048,D06_S1_C026_T048,D06_S1_C020,D06_S1_C026,vascular,tumor,vascular_to_tumor,226.68127907155872,1.8640800195573657,0.9970119874435504,0.07807370164463187,0,2.5868444879052572,3.0,1.9157717712926818
D06_S1,D06,48.0,D06_S1_C028_T048,D06_S1_C026_T048,D06_S1_C028,D06_S1_C026,tumor,tumor,other,253.27262648763764,2.2849843564005443,0.9970119874435504,0.17315698002088803,0,2.9666319031123205,3.0,2.5
D06_S1,D06,48.0,D06_S1_C034_T048,D06_S1_C027_T048,D06_S1_C034,D06_S1_C027,t_cell,fibroblast,other,78.60976994548187,1.9136643949918901,1.1232235240635664,0.7769804647068883,1,2.852587544426423,3.0,2.5
D06_S1,D06,48.0,D06_S1_C009_T048,D06_S1_C027_T048,D06_S1_C009,D06_S1_C027,tumor,fibroblast,other,93.04093442908577,2.102875446817714,1.1232235240635664,0.7695882289671658,1,2.5619454373726978,3.0,2.5
D06_S1,D06,48.0,D06_S1_C017_T048,D06_S1_C027_T048,D06_S1_C017,D06_S1_C027,tumor,fibroblast,other,99.41512647346617,2.157433081624429,1.1232235240635664,0.7602395735668124,1,2.6831846258320655,3.0,2.5
D06_S1,D06,48.0,D06_S1_C012_T048,D06_S1_C027_T048,D06_S1_C012,D06_S1_C027,tumor,fibroblast,other,194.899744935121,2.1111468921753547,1.1232235240635664,0.35024582367493606,0,2.5803264270563435,3.0,2.5
D06_S1,D06,48.0,D06_S1_C015_T048,D06_S1_C027_T048,D06_S1_C015,D06_S1_C027,vascular,fibroblast,other,290.96356599400247,2.05,1.1232235240635664,0.08185345152967848,0,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C006_T048,D06_S1_C028_T048,D06_S1_C006,D06_S1_C028,fibroblast,tumor,fibroblast_to_tumor,181.11159374368475,2.320076992362642,1.1503624726483794,0.7757122316337076,1,2.733504427472538,3.0,2.5
D06_S1,D06,48.0,D06_S1_C014_T048,D06_S1_C028_T048,D06_S1_C014,D06_S1_C028,vascular,tumor,vascular_to_tumor,181.4478409123539,2.05,1.1503624726483794,0.20985672033631098,0,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C008_T048,D06_S1_C028_T048,D06_S1_C008,D06_S1_C028,tumor,tumor,other,223.74281724152937,2.299942060948266,1.1503624726483794,0.28911924500249686,0,2.999871246551703,3.0,2.5
D06_S1,D06,48.0,D06_S1_C032_T048,D06_S1_C028_T048,D06_S1_C032,D06_S1_C028,tumor,tumor,other,241.0482549450241,2.220246336066068,1.1503624726483794,0.21369189904297403,0,2.8227696357023735,3.0,2.5
D06_S1,D06,48.0,D06_S1_C026_T048,D06_S1_C028_T048,D06_S1_C026,D06_S1_C028,tumor,tumor,other,253.27262648763764,2.1359926457317493,1.1503624726483794,0.16524019533895087,0,2.635539212737221,3.0,2.5
D06_S1,D06,48.0,D06_S1_C000_T048,D06_S1_C029_T048,D06_S1_C000,D06_S1_C029,fibroblast,fibroblast,other,64.03633939209006,2.23531005340538,0.8675631416374658,0.8440432232056502,1,2.5451334520119544,3.0,2.5
D06_S1,D06,48.0,D06_S1_C006_T048,D06_S1_C029_T048,D06_S1_C006,D06_S1_C029,fibroblast,fibroblast,other,155.38743829507638,2.320076992362642,0.8675631416374658,0.5353874873609026,1,2.733504427472538,3.0,2.5
D06_S1,D06,48.0,D06_S1_C026_T048,D06_S1_C029_T048,D06_S1_C026,D06_S1_C029,tumor,fibroblast,other,278.5049717388816,2.1359926457317493,0.8675631416374658,0.09228694725362015,0,2.635539212737221,3.0,2.5
D06_S1,D06,48.0,D06_S1_C032_T048,D06_S1_C029_T048,D06_S1_C032,D06_S1_C029,tumor,fibroblast,other,320.93457977988777,2.220246336066068,0.8675631416374658,0.04960119366712719,0,2.8227696357023735,3.0,2.5
D06_S1,D06,48.0,D06_S1_C028_T048,D06_S1_C029_T048,D06_S1_C028,D06_S1_C029,tumor,fibroblast,other,335.47633160195994,2.2849843564005443,0.8675631416374658,0.041480375413807065,0,2.9666319031123205,3.0,2.5
D06_S1,D06,48.0,D06_S1_C002_T048,D06_S1_C030_T048,D06_S1_C002,D06_S1_C030,tumor,tumor,other,36.430064916996535,2.2835312274304025,1.2366599285225015,0.9253812976991247,1,2.9634027276231167,3.0,2.5
D06_S1,D06,48.0,D06_S1_C031_T048,D06_S1_C030_T048,D06_S1_C031,D06_S1_C030,tumor,tumor,other,65.22566109436343,2.3,1.2366599285225015,0.8827188855763002,1,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C025_T048,D06_S1_C030_T048,D06_S1_C025,D06_S1_C030,vascular,tumor,vascular_to_tumor,120.70577948187312,2.0212694865745817,1.2366599285225015,0.4499805764596446,0,2.9361544146101823,3.0,2.5
D06_S1,D06,48.0,D06_S1_C005_T048,D06_S1_C030_T048,D06_S1_C005,D06_S1_C030,macrophage,tumor,macrophage_to_tumor,159.58806034806946,2.5857383671699994,1.2366599285225015,0.8983029414046424,1,2.857196371488887,3.0,2.5
D06_S1,D06,48.0,D06_S1_C016_T048,D06_S1_C030_T048,D06_S1_C016,D06_S1_C030,tumor,tumor,other,170.9362867321997,2.2719809561811144,1.2366599285225015,0.5208428856832972,1,2.937735458180254,3.0,2.5
D06_S1,D06,48.0,D06_S1_C002_T048,D06_S1_C031_T048,D06_S1_C002,D06_S1_C031,tumor,tumor,other,35.832902017203544,2.2835312274304025,1.256136243553862,0.9271133850252473,1,2.9634027276231167,3.0,2.5
D06_S1,D06,48.0,D06_S1_C030_T048,D06_S1_C031_T048,D06_S1_C030,D06_S1_C031,tumor,tumor,other,65.22566109436343,2.269111644910728,1.256136243553862,0.8805363084665939,1,2.931359210912729,3.0,2.5
D06_S1,D06,48.0,D06_S1_C005_T048,D06_S1_C031_T048,D06_S1_C005,D06_S1_C031,macrophage,tumor,macrophage_to_tumor,117.89841686452992,2.5857383671699994,1.256136243553862,0.9499567963807671,1,2.857196371488887,3.0,2.5
D06_S1,D06,48.0,D06_S1_C025_T048,D06_S1_C031_T048,D06_S1_C025,D06_S1_C031,vascular,tumor,vascular_to_tumor,134.75630017796558,2.0212694865745817,1.256136243553862,0.39196704605907806,0,2.9361544146101823,3.0,2.5
D06_S1,D06,48.0,D06_S1_C035_T048,D06_S1_C031_T048,D06_S1_C035,D06_S1_C031,t_cell,tumor,t_cell_to_tumor,196.9351035302724,1.98,1.256136243553862,0.10473094306690514,0,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C026_T048,D06_S1_C032_T048,D06_S1_C026,D06_S1_C032,tumor,tumor,other,48.743316865649696,2.1359926457317493,1.1063199511871278,0.8837829361355884,1,2.635539212737221,3.0,2.5
D06_S1,D06,48.0,D06_S1_C011_T048,D06_S1_C032_T048,D06_S1_C011,D06_S1_C032,t_cell,tumor,t_cell_to_tumor,156.36588863619858,1.8300618070276755,1.1063199511871278,0.15442935792530071,0,2.6668040156170565,3.0,2.104481327519638
D06_S1,D06,48.0,D06_S1_C020_T048,D06_S1_C032_T048,D06_S1_C020,D06_S1_C032,vascular,tumor,vascular_to_tumor,184.22622158362162,1.8640800195573657,1.1063199511871278,0.1648411032954548,0,2.5868444879052572,3.0,1.9157717712926818
D06_S1,D06,48.0,D06_S1_C028_T048,D06_S1_C032_T048,D06_S1_C028,D06_S1_C032,tumor,tumor,other,241.0482549450241,2.2849843564005443,1.1063199511871278,0.22073356628692176,0,2.9666319031123205,3.0,2.5
D06_S1,D06,48.0,D06_S1_C006_T048,D06_S1_C032_T048,D06_S1_C006,D06_S1_C032,fibroblast,tumor,fibroblast_to_tumor,245.3612117412506,2.320076992362642,1.1063199511871278,0.5128288570466452,1,2.733504427472538,3.0,2.5
D06_S1,D06,48.0,D06_S1_C003_T048,D06_S1_C033_T048,D06_S1_C003,D06_S1_C033,tumor,vascular,other,44.741807690108416,2.3,1.1430468145308958,0.9102697120816571,1,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C015_T048,D06_S1_C033_T048,D06_S1_C015,D06_S1_C033,vascular,vascular,other,176.1207816692178,2.05,1.1430468145308958,0.4169299870198005,0,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C019_T048,D06_S1_C033_T048,D06_S1_C019,D06_S1_C033,fibroblast,vascular,other,200.28222120828323,2.4400000000000004,1.1430468145308958,0.42023838645827266,0,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C010_T048,D06_S1_C033_T048,D06_S1_C010,D06_S1_C033,macrophage,vascular,other,232.606392246388,2.6262373682975033,1.1430468145308958,0.33415388252685063,0,2.94719415177223,3.0,2.5
D06_S1,D06,48.0,D06_S1_C013_T048,D06_S1_C033_T048,D06_S1_C013,D06_S1_C033,tumor,vascular,other,256.1125586368065,2.3,1.1430468145308958,0.18426104141232616,0,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C017_T048,D06_S1_C034_T048,D06_S1_C017,D06_S1_C034,tumor,t_cell,other,21.913551063103466,2.157433081624429,1.2130433457254899,0.9319087785065214,1,2.6831846258320655,3.0,2.5
D06_S1,D06,48.0,D06_S1_C009_T048,D06_S1_C034_T048,D06_S1_C009,D06_S1_C034,tumor,t_cell,other,61.25315157316798,2.102875446817714,1.2130433457254899,0.8636017188073579,1,2.5619454373726978,3.0,2.5
D06_S1,D06,48.0,D06_S1_C027_T048,D06_S1_C034_T048,D06_S1_C027,D06_S1_C034,fibroblast,t_cell,fibroblast_to_t_cell,78.60976994548187,2.3171487967687225,1.2130433457254899,0.9429738042660261,1,2.7269973261527167,3.0,2.5
D06_S1,D06,48.0,D06_S1_C012_T048,D06_S1_C034_T048,D06_S1_C012,D06_S1_C034,tumor,t_cell,other,122.26517259444252,2.1111468921753547,1.2130433457254899,0.6806647338680638,1,2.5803264270563435,3.0,2.5
D06_S1,D06,48.0,D06_S1_C015_T048,D06_S1_C034_T048,D06_S1_C015,D06_S1_C034,vascular,t_cell,other,230.1008906603622,2.05,1.2130433457254899,0.22191635104008675,0,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C008_T048,D06_S1_C035_T048,D06_S1_C008,D06_S1_C035,tumor,t_cell,other,93.81723684607408,2.299942060948266,1.2307991839086334,0.8174734069536819,1,2.999871246551703,3.0,2.5
D06_S1,D06,48.0,D06_S1_C024_T048,D06_S1_C035_T048,D06_S1_C024,D06_S1_C035,tumor,t_cell,other,114.74399220606914,2.2847867423573893,1.2307991839086334,0.7512354557526062,1,2.9661927607941982,3.0,2.5
D06_S1,D06,48.0,D06_S1_C005_T048,D06_S1_C035_T048,D06_S1_C005,D06_S1_C035,macrophage,t_cell,macrophage_to_t_cell,160.1034540949331,2.5857383671699994,1.2307991839086334,0.8693059837785291,1,2.857196371488887,3.0,2.5
D06_S1,D06,48.0,D06_S1_C031_T048,D06_S1_C035_T048,D06_S1_C031,D06_S1_C035,tumor,t_cell,other,196.9351035302724,2.3,1.2307991839086334,0.41175077094538337,0,3.0,3.0,2.5
D06_S1,D06,48.0,D06_S1_C010_T048,D06_S1_C035_T048,D06_S1_C010,D06_S1_C035,macrophage,t_cell,macrophage_to_t_cell,197.04252512914866,2.6262373682975033,1.2307991839086334,0.781854588459039,1,2.94719415177223,3.0,2.5
D07_S0,D07,0.0,D07_S0_C021_T000,D07_S0_C000_T000,D07_S0_C021,D07_S0_C000,tumor,macrophage,tumor_to_macrophage,27.699550702376357,0.726234009328154,0.6449617983714242,0.8205824389286747,1,0.8114244589983742,0.6443720111155425,0.4490961549059642
D07_S0,D07,0.0,D07_S0_C015_T000,D07_S0_C000_T000,D07_S0_C015,D07_S0_C000,tumor,macrophage,tumor_to_macrophage,77.92404482727258,0.7224726260976393,0.6449617983714242,0.6483814054446613,1,0.8095922717333963,0.6326244152704437,0.48588966146964874
D07_S0,D07,0.0,D07_S0_C005_T000,D07_S0_C000_T000,D07_S0_C005,D07_S0_C000,fibroblast,macrophage,other,88.28386094973361,0.763610054846021,0.6449617983714242,0.35268982759792594,0,0.6869320925084816,0.45796245286881665,0.6238438611334588
D07_S0,D07,0.0,D07_S0_C018_T000,D07_S0_C000_T000,D07_S0_C018,D07_S0_C000,fibroblast,macrophage,other,157.57897502211696,0.6816532948806395,0.6449617983714242,0.12468438361987595,0,0.4881656541120912,0.4879150021207937,0.5820956608540093
D07_S0,D07,0.0,D07_S0_C002_T000,D07_S0_C000_T000,D07_S0_C002,D07_S0_C000,vascular,macrophage,other,172.8473979987168,0.3456487990552121,0.6449617983714242,0.06849532613360876,0,0.614798014117824,0.4759587708087652,0.20636691307785565
D07_S0,D07,0.0,D07_S0_C030_T000,D07_S0_C001_T000,D07_S0_C030,D07_S0_C001,fibroblast,t_cell,fibroblast_to_t_cell,47.68499640721244,0.7591397958197538,0.7757030120555106,0.7759915903827733,1,0.6713191533078352,0.46818470732491174,0.6183278021579294
D07_S0,D07,0.0,D07_S0_C035_T000,D07_S0_C001_T000,D07_S0_C035,D07_S0_C001,tumor,t_cell,other,117.40261022794316,0.6180809873187626,0.7757030120555106,0.23135487683261177,0,0.6439240611738393,0.5132606391621397,0.38064290087253966
D07_S0,D07,0.0,D07_S0_C029_T000,D07_S0_C001_T000,D07_S0_C029,D07_S0_C001,vascular,t_cell,other,138.70757150877046,0.2716125187636441,0.7757030120555106,0.12104145641077578,0,0.49240362878376426,0.40012354324380095,0.14232046235853119
D07_S0,D07,0.0,D07_S0_C027_T000,D07_S0_C001_T000,D07_S0_C027,D07_S0_C001,tumor,t_cell,other,172.68850362191736,0.7625448717196777,0.7757030120555106,0.116120817395246,0,0.9127867619985007,0.6071633152814091,0.44077457083891153
D07_S0,D07,0.0,D07_S0_C028_T000,D07_S0_C001_T000,D07_S0_C028,D07_S0_C001,tumor,t_cell,other,251.81144800757562,0.7019772118390156,0.7757030120555106,0.028649398947206983,0,0.7864501078460013,0.59229865323326,0.462899643977674
D07_S0,D07,0.0,D07_S0_C015_T000,D07_S0_C002_T000,D07_S0_C015,D07_S0_C002,tumor,vascular,other,95.05254071834746,0.7224726260976393,0.7755917585888824,0.33661662509415957,0,0.8095922717333963,0.6326244152704437,0.48588966146964874
D07_S0,D07,0.0,D07_S0_C010_T000,D07_S0_C002_T000,D07_S0_C010,D07_S0_C002,macrophage,vascular,other,138.258911024337,0.9836113315553469,0.7755917585888824,0.23942881731537122,0,0.6828467911322512,0.505321102183335,0.7542095340243405
D07_S0,D07,0.0,D07_S0_C000_T000,D07_S0_C002_T000,D07_S0_C000,D07_S0_C002,macrophage,vascular,other,172.8473979987168,0.9000293152130796,0.7755917585888824,0.13301893705456175,0,0.5021072605698005,0.4963241918266774,0.771519587573111
D07_S0,D07,0.0,D07_S0_C021_T000,D07_S0_C002_T000,D07_S0_C021,D07_S0_C002,tumor,vascular,other,190.22973648637839,0.726234009328154,0.7755917585888824,0.08414840839572192,0,0.8114244589983742,0.6443720111155425,0.4490961549059642
D07_S0,D07,0.0,D07_S0_C026_T000,D07_S0_C002_T000,D07_S0_C026,D07_S0_C002,tumor,vascular,other,195.45737896659702,0.7213623539285018,0.7755917585888824,0.07677653198076913,0,0.8341122072119261,0.5840474427325398,0.4766120365908539
D07_S0,D07,0.0,D07_S0_C024_T000,D07_S0_C003_T000,D07_S0_C024,D07_S0_C003,macrophage,t_cell,macrophage_to_t_cell,86.93070196919157,0.918303950374962,0.8267273678685148,0.729352996519301,1,0.5677827333823854,0.451206881411554,0.7933016986980801
D07_S0,D07,0.0,D07_S0_C012_T000,D07_S0_C003_T000,D07_S0_C012,D07_S0_C003,tumor,t_cell,other,136.95422961950433,0.694277452834188,0.8267273678685148,0.1936115821079057,0,0.756384678113161,0.6156173907330622,0.4655380129299248
D07_S0,D07,0.0,D07_S0_C017_T000,D07_S0_C003_T000,D07_S0_C017,D07_S0_C003,macrophage,t_cell,macrophage_to_t_cell,140.2181215023242,0.9137911931073373,0.8267273678685148,0.5067443936469962,1,0.5562749557660477,0.4538698520504633,0.7987107160314962
D07_S0,D07,0.0,D07_S0_C007_T000,D07_S0_C003_T000,D07_S0_C007,D07_S0_C003,macrophage,t_cell,macrophage_to_t_cell,259.98418376236987,0.9656078391106768,0.8267273678685148,0.11212458985181946,0,0.6357653221516277,0.5180537765697774,0.829275775416543
D07_S0,D07,0.0,D07_S0_C022_T000,D07_S0_C003_T000,D07_S0_C022,D07_S0_C003,fibroblast,t_cell,fibroblast_to_t_cell,286.4228072601465,0.7209180691090766,0.8267273678685148,0.044765922541886306,0,0.5988101005003781,0.4458140955356259,0.5953697627278552
D07_S0,D07,0.0,D07_S0_C032_T000,D07_S0_C004_T000,D07_S0_C032,D07_S0_C004,macrophage,macrophage,other,71.80092295613696,0.9746134441394914,0.7818571754879668,0.5086945557757128,1,0.688589260760945,0.45899310718826425,0.8199995372928839
D07_S0,D07,0.0,D07_S0_C023_T000,D07_S0_C004_T000,D07_S0_C023,D07_S0_C004,vascular,macrophage,other,85.63847143976274,0.3703588254142558,0.7818571754879668,0.28716624019601106,0,0.658743327842152,0.4956973115411495,0.18273775571399484
D07_S0,D07,0.0,D07_S0_C009_T000,D07_S0_C004_T000,D07_S0_C009,D07_S0_C004,vascular,macrophage,other,115.13269588945317,0.27401255412777614,0.7818571754879668,0.17495903091396808,0,0.4998329942262357,0.3963508269038801,0.18640163471175022
D07_S0,D07,0.0,D07_S0_C034_T000,D07_S0_C004_T000,D07_S0_C034,D07_S0_C004,fibroblast,macrophage,other,115.77109652946496,0.6995614972108759,0.7818571754879668,0.2548346694596925,0,0.5534673311952998,0.44200479269196385,0.6012851919137073
D07_S0,D07,0.0,D07_S0_C022_T000,D07_S0_C004_T000,D07_S0_C022,D07_S0_C004,fibroblast,macrophage,other,139.67689626448444,0.7209180691090766,0.7818571754879668,0.18561849480751844,0,0.5988101005003781,0.4458140955356259,0.5953697627278552
D07_S0,D07,0.0,D07_S0_C021_T000,D07_S0_C005_T000,D07_S0_C021,D07_S0_C005,tumor,fibroblast,other,61.550283098197866,0.726234009328154,0.8188686359951283,0.4903550695449977,0,0.8114244589983742,0.6443720111155425,0.4490961549059642
D07_S0,D07,0.0,D07_S0_C000_T000,D07_S0_C005_T000,D07_S0_C000,D07_S0_C005,macrophage,fibroblast,other,88.28386094973361,0.9000293152130796,0.8188686359951283,0.4206941947789838,0,0.5021072605698005,0.4963241918266774,0.771519587573111
D07_S0,D07,0.0,D07_S0_C018_T000,D07_S0_C005_T000,D07_S0_C018,D07_S0_C005,fibroblast,fibroblast,other,95.30848864063005,0.6816532948806395,0.8188686359951283,0.33236673635411185,0,0.4881656541120912,0.4879150021207937,0.5820956608540093
D07_S0,D07,0.0,D07_S0_C015_T000,D07_S0_C005_T000,D07_S0_C015,D07_S0_C005,tumor,fibroblast,other,136.544438880489,0.7224726260976393,0.8188686359951283,0.19896034760716153,0,0.8095922717333963,0.6326244152704437,0.48588966146964874
D07_S0,D07,0.0,D07_S0_C026_T000,D07_S0_C005_T000,D07_S0_C026,D07_S0_C005,tumor,fibroblast,other,165.6421302423354,0.7213623539285018,0.8188686359951283,0.12810261013586643,0,0.8341122072119261,0.5840474427325398,0.4766120365908539
D07_S0,D07,0.0,D07_S0_C025_T000,D07_S0_C006_T000,D07_S0_C025,D07_S0_C006,tumor,tumor,other,66.00259818199902,0.680284307021635,0.7300077177599461,0.4407265228050929,0,0.7350720604766634,0.598007519228546,0.4108160377738767
D07_S0,D07,0.0,D07_S0_C011_T000,D07_S0_C006_T000,D07_S0_C011,D07_S0_C006,vascular,tumor,vascular_to_tumor,132.75388768374262,0.29102460675868935,0.7300077177599461,0.05800963700172636,0,0.5440954286291644,0.38472665550226137,0.14177600528243
